Title, Career, Grading, Class Number, Type, Credits, GE, Status, Available Seats, Enrollment Cap, Enrolled, WaitCap, WaitList
['\n        SOCY 153 - 01\xa0\xa0 Sociology of Emotions    ', 'Undergraduate', 'Student Option', '42495', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '79', '0', '0']
['\n        SOCY 156 - 01\xa0\xa0 U.S. Latina/o Identities: Centers and Margins    ', 'Undergraduate', 'Student Option', '42603', 'Lecture', '5 units', 'ER', ' Open', '7', '40', '33', '0', '0']
['\n        SOCY 168 - 01\xa0\xa0 Social Justice    ', 'Undergraduate', 'Student Option', '43587', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '45', '0', '0']
['\n        SOCY 170 - 01\xa0\xa0 Ethnicity and Race    ', 'Undergraduate', 'Student Option', '43586', 'Lecture', '5 units', 'ER', ' Closed', '0', '0', '38', '0', '0']
['\n        SOCY 202 - 01\xa0\xa0 Contemporary Sociological Theory    ', 'Graduate', 'Student Option', '42497', 'Seminar', '5 units', '\xa0', ' Open', '3', '10', '7', '0', '0']
['\n        SOCY 205 - 01\xa0\xa0 Field Research Methods    ', 'Graduate', 'Student Option', '42498', 'Seminar', '5 units', '\xa0', ' Closed', '0', '10', '10', '0', '0']
['\n        SOCY 260 - 01\xa0\xa0 Culture, Knowledge, Power    ', 'Graduate', 'Student Option', '42499', 'Seminar', '5 units', '\xa0', ' Closed', '0', '10', '10', '0', '0']
['\n        SPAN 1 - 01\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42500', 'Lecture', '5 units', '\xa0', ' Open', '4', '25', '21', '0', '0']
['\n        SPAN 1 - 02\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42501', 'Lecture', '5 units', '\xa0', ' Open', '6', '24', '18', '0', '0']
['\n        SPAN 1 - 03\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42502', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '0', '0', '0']
['\n        SPAN 1 - 04\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42503', 'Lecture', '5 units', '\xa0', ' Open', '13', '25', '12', '0', '0']
['\n        SPAN 2 - 01\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42504', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '25', '0', '0']
['\n        SPAN 2 - 02\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42505', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '20', '0', '0']
['\n        SPAN 2 - 03\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42506', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '22', '0', '0']
['\n        SPAN 3 - 01\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42508', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '26', '0', '0']
['\n        SPAN 3 - 02\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42509', 'Lecture', '5 units', '\xa0', ' Open', '13', '25', '12', '0', '0']
['\n        SPAN 3 - 03\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42510', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '27', '0', '0']
['\n        SPAN 3 - 04\xa0\xa0 First-Year Spanish    ', 'Undergraduate', 'Student Option', '42511', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '17', '0', '0']
['\n        SPAN 4 - 01\xa0\xa0 Second-Year Spanish    ', 'Undergraduate', 'Student Option', '42512', 'Lecture', '5 units', 'CC', ' Closed', '0', '0', '26', '0', '0']
['\n        SPAN 4 - 02\xa0\xa0 Second-Year Spanish    ', 'Undergraduate', 'Student Option', '42513', 'Lecture', '5 units', 'CC', ' Closed', '0', '0', '28', '0', '0']
['\n        SPAN 4 - 03\xa0\xa0 Second-Year Spanish    ', 'Undergraduate', 'Student Option', '42514', 'Lecture', '5 units', 'CC', ' Open', '9', '25', '16', '0', '0']
['\n        SPAN 5 - 01\xa0\xa0 Second-Year Spanish    ', 'Undergraduate', 'Student Option', '42515', 'Lecture', '5 units', 'CC', ' Open', '7', '25', '18', '0', '0']
['\n        SPAN 5 - 02\xa0\xa0 Second-Year Spanish    ', 'Undergraduate', 'Student Option', '42516', 'Lecture', '5 units', 'CC', ' Open', '17', '25', '8', '0', '0']
['\n        SPAN 5M - 01\xa0\xa0 Medical Spanish    ', 'Undergraduate', 'Student Option', '42517', 'Lecture', '5 units', 'CC', ' Open', '2', '25', '23', '0', '0']
['\n        SPAN 6 - 01\xa0\xa0 Second-Year Spanish    ', 'Undergraduate', 'Student Option', '42518', 'Lecture', '5 units', 'CC', ' Open', '8', '25', '17', '0', '0']
['\n        SPAN 140 - 01\xa0\xa0 Sounds of Spanish    ', 'Undergraduate', 'Student Option', '43146', 'Lecture', '5 units', '\xa0', ' Open', '10', '25', '15', '0', '0']
['\n        SPAN 150 - 01\xa0\xa0 Topics in Hispanic Linguistics: Introduction to Hispanic Linguistics    ', 'Undergraduate', 'Student Option', '42924', 'Lecture', '5 units', '\xa0', ' Open', '7', '25', '18', '0', '0']
['\n        SPAN 153 - 01\xa0\xa0 Topics in Hispanic Linguistics: Spanish as a Second Language    ', 'Undergraduate', 'Student Option', '42925', 'Lecture', '5 units', '\xa0', ' Open', '8', '25', '17', '0', '0']
['\n        SPAN 156F - 01\xa0\xa0 El Humor en Espanol    ', 'Undergraduate', 'Student Option', '42519', 'Lecture', '5 units', 'TA', ' Closed', '0', '25', '25', '0', '0']
['\n        SPHS 5 - 01\xa0\xa0 Spanish for Heritage Speakers    ', 'Undergraduate', 'Student Option', '42520', 'Lecture', '5 units', 'CC', ' Open', '5', '27', '22', '0', '0']
['\n        SPHS 5 - 02\xa0\xa0 Spanish for Heritage Speakers    ', 'Undergraduate', 'Student Option', '42521', 'Lecture', '5 units', 'CC', ' Open', '14', '27', '13', '0', '0']
['\n        SPHS 5 - 03\xa0\xa0 Spanish for Heritage Speakers    ', 'Undergraduate', 'Student Option', '42522', 'Lecture', '5 units', 'CC', ' Open', '7', '27', '20', '0', '0']
['\n        STEV 2 - 01\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42673', 'Seminar', '5 units', 'TA', ' Open', '1', '25', '24', '0', '0']
['\n        STEV 2 - 02\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42674', 'Seminar', '5 units', 'TA', ' Open', '1', '22', '21', '0', '0']
['\n        STEV 2 - 03\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42675', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '27', '0', '0']
['\n        STEV 2 - 04\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42676', 'Seminar', '5 units', 'TA', ' Closed', '0', '22', '22', '0', '0']
['\n        STEV 2 - 05\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42677', 'Seminar', '5 units', 'TA', ' Closed', '0', '22', '22', '0', '0']
['\n        STEV 2 - 06\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42678', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '28', '0', '0']
['\n        STEV 2 - 07\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42679', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '29', '0', '0']
['\n        STEV 2 - 08\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42680', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '27', '0', '0']
['\n        STEV 2 - 09\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42681', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '26', '0', '0']
['\n        STEV 2 - 10\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42682', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '26', '0', '0']
['\n        STEV 2 - 11\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42683', 'Seminar', '5 units', 'TA', ' Open', '2', '25', '23', '0', '0']
['\n        STEV 2 - 12\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42684', 'Seminar', '5 units', 'TA', ' Open', '1', '25', '24', '0', '0']
['\n        STEV 2 - 13\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42685', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '25', '0', '0']
['\n        STEV 2 - 14\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42686', 'Seminar', '5 units', 'TA', ' Open', '7', '25', '18', '0', '0']
['\n        STEV 2 - 15\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42687', 'Seminar', '5 units', 'TA', ' Closed', '0', '25', '25', '0', '0']
['\n        STEV 2 - 16\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42688', 'Seminar', '5 units', 'TA', ' Open', '3', '25', '22', '0', '0']
['\n        STEV 2 - 17\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42689', 'Seminar', '5 units', 'TA', ' Closed', '25', '25', '0', '0', '0']
['\n        STEV 2 - 18\xa0\xa0 Self and Society 2    ', 'Undergraduate', 'Student Option', '42690', 'Seminar', '5 units', 'TA', ' Closed', '25', '25', '0', '0', '0']
['\n        STEV 11B - 01\xa0\xa0 ELP Core Course: Leadership From the Inside Out, Networking and Professionalism    ', 'Undergraduate', 'Student Option', '43251', 'Lecture', '2 units', 'PR-E', ' Closed', '0', '0', '24', '0', '0']
['\n        STEV 12 - 01\xa0\xa0 ELP Elective Course: Risk Management and Social Justice Through the Lens of Outdoor Leadership    ', 'Undergraduate', 'Student Option', '43820', 'Lecture', '2 units', 'PR-E', ' Closed', '0', '0', '19', '0', '0']
['\n        STEV 13 - 01\xa0\xa0 Leadership Spring Break Intensive: Backpacking the Canyons of Southern Utah    ', 'Undergraduate', 'Student Option', '43821', 'Field Studies', '2 units', 'PR-E', ' Closed', '0', '0', '10', '0', '0']
['\n        STEV 26 - 01\xa0\xa0 Navigating the Research University    ', 'Undergraduate', 'Student Option', '43033', 'Lecture', '2 units', '\xa0', ' Closed', '0', '0', '68', '0', '0']
['\n        STEV 96 - 01\xa0\xa0 Theory and Practice of Peer-Guided Learning for Tutors and Learning Assistants    ', 'Undergraduate', 'Student Option', '43032', 'Seminar', '2 units', '\xa0', ' Closed', '0', '40', '42', '0', '0']
['\n        STEV 120 - 01\xa0\xa0 Self and Society: Teaching Practicum    ', 'Undergraduate', 'Student Option', '42523', 'Seminar', '5 units', '\xa0', ' Open', '4', '10', '6', '0', '0']
['\n        THEA 20 - 01\xa0\xa0 Introductory Studies in Acting    ', 'Undergraduate', 'Student Option', '42524', 'Studio', '5 units', 'IM', ' Closed', '0', '0', '134', '0', '0']
['\n        THEA 23 - 01\xa0\xa0 Voice for the Actor    ', 'Undergraduate', 'Student Option', '42533', 'Studio', '5 units', '\xa0', ' Closed', '0', '0', '19', '0', '0']
['\n        THEA 30 - 01\xa0\xa0 Introduction to Dance Theory and Technique    ', 'Undergraduate', 'Student Option', '42534', 'Studio', '5 units', 'PR-C', ' Closed', '0', '0', '28', '0', '0']
['\n        THEA 45V - 01\xa0\xa0 Student-Directed Production: In the Next Room (or The Vibrator Play)    ', 'Undergraduate', 'Pass/Not Pass', '43787', 'Studio', '5 units', '\xa0', ' Open', '10', '25', '15', '0', '0']
['\n        THEA 45V - 01\xa0\xa0 Student-Directed Production: In the Next Room (or The Vibrator Play)    ', 'Undergraduate', 'Pass/Not Pass', '43787', 'Studio', '5 units', '\xa0', ' Open', '10', '25', '15', '0', '0']
['\n        THEA 50 - 01\xa0\xa0 Fundamentals of Theater Production    ', 'Undergraduate', 'Student Option', '42535', 'Studio', '2 units', '\xa0', ' Closed', '0', '0', '74', '0', '0']
['\n        THEA 55A - 01\xa0\xa0 Workshop in Performance: Barnstorm    ', 'Undergraduate', 'Student Option', '42628', 'Studio', '5 units', '\xa0', ' Open', '42', '50', '8', '0', '0']
['\n        THEA 55A - 01\xa0\xa0 Workshop in Performance: Barnstorm    ', 'Undergraduate', 'Student Option', '42628', 'Studio', '5 units', '\xa0', ' Open', '42', '50', '8', '0', '0']
['\n        THEA 55B - 01\xa0\xa0 Workshop in Performance: Barnstorm Lab    ', 'Undergraduate', 'Student Option', '42655', 'Studio', '2 units', '\xa0', ' Open', '15', '30', '15', '0', '0']
['\n        THEA 55B - 01\xa0\xa0 Workshop in Performance: Barnstorm Lab    ', 'Undergraduate', 'Student Option', '42655', 'Studio', '2 units', '\xa0', ' Open', '15', '30', '15', '0', '0']
['\n        THEA 61B - 01\xa0\xa0 Drama from the Renaissance to the Modern Age    ', 'Undergraduate', 'Student Option', '42892', 'Lecture', '5 units', 'TA', ' Open', '1', '120', '119', '0', '0']
['\n        THEA 80C - 01\xa0\xa0 Monsters    ', 'Undergraduate', 'Student Option', '43036', 'Lecture', '5 units', 'PE-H', ' Open', '116', '350', '234', '0', '0']
['\n        THEA 80P - 01\xa0\xa0 Pixar - Story Matters    ', 'Undergraduate', 'Student Option', '42700', 'Lecture', '5 units', 'IM', ' Closed', '0', '0', '301', '0', '0']
['\n        THEA 115A - 01\xa0\xa0 Design Studio: Scenic Design    ', 'Undergraduate', 'Student Option', '42536', 'Studio', '5 units', 'PR-C', ' Closed', '0', '0', '21', '0', '0']
['\n        THEA 116A - 01\xa0\xa0 History of Clothing and Costume    ', 'Undergraduate', 'Student Option', '42537', 'Lecture', '5 units', 'IM', ' Closed', '0', '0', '40', '0', '0']
['\n        THEA 117 - 01\xa0\xa0 Design Studio: Costume    ', 'Undergraduate', 'Student Option', '42538', 'Studio', '5 units', 'IM', ' Closed', '3', '35', '32', '0', '0']
['\n        THEA 126M - 01\xa0\xa0 The Meisner Technique: A Practical Exploration    ', 'Undergraduate', 'Student Option', '43325', 'Studio', '5 units', '\xa0', ' Closed', '0', '0', '18', '0', '0']
['\n        THEA 128 - 01\xa0\xa0 Choreographic Workshop    ', 'Undergraduate', 'Student Option', '42721', 'Studio', '2 units', 'PR-C', ' Closed', '0', '0', '14', '0', '0']
['\n        THEA 131C - 01\xa0\xa0 Dance Studio II: Advanced Contemporary Forms and Practices    ', 'Undergraduate', 'Student Option', '43610', 'Studio', '5 units', '\xa0', ' Closed', '0', '0', '25', '0', '0']
['\n        THEA 139 - 01\xa0\xa0 Random: With a Purpose    ', 'Undergraduate', 'Student Option', '42541', 'Studio', '5 units', 'PR-E', ' Closed', '0', '0', '82', '0', '0']
['\n        THEA 139 - 01\xa0\xa0 Random: With a Purpose    ', 'Undergraduate', 'Student Option', '42541', 'Studio', '5 units', 'PR-E', ' Closed', '0', '0', '82', '0', '0']
['\n        THEA 141 - 01\xa0\xa0 Play Direction Studio I    ', 'Undergraduate', 'Student Option', '42542', 'Studio', '5 units', '\xa0', ' Open', '8', '20', '12', '0', '0']
['\n        THEA 151A - 01\xa0\xa0 Studies in Performance: African American Theater Arts Troupe    ', 'Undergraduate', 'Student Option', '43008', 'Studio', '5 units', 'ER', ' Open', '16', '25', '9', '0', '0']
['\n        THEA 151A - 01\xa0\xa0 Studies in Performance: African American Theater Arts Troupe    ', 'Undergraduate', 'Student Option', '43008', 'Studio', '5 units', 'ER', ' Open', '16', '25', '9', '0', '0']
['\n        THEA 155 - 01\xa0\xa0 Shakespeare to Go    ', 'Undergraduate', 'Student Option', '42543', 'Studio', '5 units', '\xa0', ' Open', '14', '30', '16', '0', '0']
['\n        THEA 159 - 01\xa0\xa0 Advanced Playwriting    ', 'Undergraduate', 'Student Option', '42544', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '18', '0', '0']
['\n        THEA 161H - 01\xa0\xa0 Shakespeare In Asia    ', 'Undergraduate', 'Student Option', '43790', 'Lecture', '5 units', 'CC', ' Open', '40', '50', '10', '0', '0']
['\n        THEA 164 - 01\xa0\xa0 Issues in Dance History and Theory    ', 'Undergraduate', 'Student Option', '42540', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '24', '0', '0']
['\n        THEA 290B - 01\xa0\xa0 Performance Histories    ', 'Graduate', 'Student Option', '43029', 'Seminar', '5 units', '\xa0', ' Open', '5', '12', '7', '0', '0']
['\n        THEA 295 - 01\xa0\xa0 Group Critique    ', 'Graduate', 'Student Option', '43030', 'Seminar', '5 units', '\xa0', ' Open', '5', '12', '7', '0', '0']
['\n        TIM 50 - 01\xa0\xa0 Business Information Systems    ', 'Undergraduate', 'Student Option', '41865', 'Lecture', '5 units', '\xa0', ' Open', '6', '172', '166', '0', '0']
['\n        TIM 58 - 01\xa0\xa0 Systems Analysis and Design    ', 'Undergraduate', 'Student Option', '41866', 'Lecture', '5 units', '\xa0', ' Closed', '0', '150', '162', '0', '0']
['\n        TIM 101 - 01\xa0\xa0 Management of Technology Seminar    ', 'Undergraduate', 'Student Option', '41867', 'Seminar', '2 units', '\xa0', ' Closed', '0', '144', '153', '0', '0']
['\n        TIM 125 - 01\xa0\xa0 Introduction to Management of Technology II    ', 'Undergraduate', 'Student Option', '42551', 'Lecture', '5 units', '\xa0', ' Closed', '0', '135', '140', '0', '0']
['\n        TIM 165 - 01\xa0\xa0 Decision Analysis in Management    ', 'Undergraduate', 'Student Option', '43222', 'Lecture', '5 units', '\xa0', ' Open', '12', '40', '28', '0', '0']
['\n        TIM 206 - 01\xa0\xa0 Optimization Theory and Applications    ', 'Graduate', 'Student Option', '42610', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '1', '0', '0']
['\n        TIM 225 - 01\xa0\xa0 Management of Technology II    ', 'Graduate', 'Student Option', '42552', 'Lecture', '5 units', '\xa0', ' Closed', '0', '135', '140', '0', '0']
['\n        TIM 243 - 01\xa0\xa0 Social Computing Research: Design, Algorithms, and Incentives    ', 'Graduate', 'Student Option', '43329', 'Lecture', '5 units', '\xa0', ' Open', '2', '10', '8', '0', '0']
['\n        TIM 251 - 01\xa0\xa0 Large-Scale Web Analytics and Machine Learning    ', 'Graduate', 'Student Option', '42561', 'Lecture', '5 units', '\xa0', ' Open', '3', '19', '16', '0', '0']
['\n        TIM 280A - 01\xa0\xa0 Graduate Research Seminar    ', 'Graduate', 'Student Option', '42699', 'Seminar', '2 units', '\xa0', ' Closed', '0', '0', '0', '0', '0']
['\n        UCDC 194A - 01\xa0\xa0 UCDC Internship Research Seminar    ', 'Undergraduate', 'Student Option', '42455', 'Field Studies', '5 units', '\xa0', ' Open', '5', '22', '17', '0', '0']
['\n        UCDC 194B - 01\xa0\xa0 UCDC Internship Seminar    ', 'Undergraduate', 'Pass/Not Pass', '42456', 'Field Studies', '7 units', '\xa0', ' Open', '5', '22', '17', '0', '0']
['\n        WRIT 1 - 01\xa0\xa0 Introduction to Composition    ', 'Undergraduate', 'Student Option', '43385', 'Seminar', '5 units', '\xa0', ' Closed', '1500', '1500', '0', '0', '0']
['\n        WRIT 1 - 02\xa0\xa0 Introduction to Composition    ', 'Undergraduate', 'Student Option', '43386', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '17', '0', '0']
['\n        WRIT 1 - 03\xa0\xa0 Introduction to Composition    ', 'Undergraduate', 'Student Option', '43387', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '19', '0', '0']
['\n        WRIT 1 - 04\xa0\xa0 Introduction to Composition    ', 'Undergraduate', 'Student Option', '43388', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '20', '0', '0']
['\n        WRIT 1 - 05\xa0\xa0 Introduction to Composition    ', 'Undergraduate', 'Student Option', '43389', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '19', '0', '0']
['\n        WRIT 1 - 06\xa0\xa0 Introduction to Composition    ', 'Undergraduate', 'Student Option', '43390', 'Seminar', '5 units', '\xa0', ' Closed', '0', '0', '16', '0', '0']
